Owned Area - Building Inventory 2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
District,Fin-Sub,Chrgbl Fin No,PO Name,Unit Name,Property Address,County,City,ST,ZIP Code,Property Status,Ownership,FDB ID (All),AMS Locale Key (All),FDB Facility Type (All),FDB Facility Subtype (All),Building Ownership Description,Land Desc,Space Certified Indicator,Bldg Occu Date,Int Sq Ft
Central Pennsylvania,415344-G01,415344,MIFFLINBURG,MAIN OFFICE,10 N 4TH ST,UNION,MIFFLINBURG,PA,17844-9998,Active,Owned,1373045,X19808,Post Office,Administrative Post Office (APO),"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",Yes,10/1/1939,"6,574"
Central Pennsylvania,415388-G01,415388,MILLERSBURG,MAIN OFFICE,225 UNION ST,DAUPHIN,MILLERSBURG,PA,17061-9998,Active,Owned,1373159,X19838,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",No,10/1/1936,"4,500"
Central Pennsylvania,415456-G01,415456,MILROY,MAIN OFFICE,90 S MAIN ST,MIFFLIN,MILROY,PA,17063-9998,Active,Owned,1373241,X19860,Post Office,Main Post Office,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,8/1/1960,"1,516"
Central Pennsylvania,415460-G01,415460,MILTON,MAIN OFFICE,29 N FRONT ST,NORTHUMBERLAND,MILTON,PA,17847-9998,Active,Owned,1373257,X19861,Post Office,Main Post Office,"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",Yes,6/1/1934,"11,414"
Western Pennsylvania,415476-G02,415476,MINGOVILLE,MAIN OFFICE,101 HECLA RD,CENTRE,MINGOVILLE,PA,16856-9998,Active,Owned,1373320,X19870,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Not Prev. Leased",Land Data on separate record,No,12/1/2000,960
Central Pennsylvania,415500-G02,415500,MOHNTON,MAIN OFFICE,328 E WYOMISSING AVE,BERKS,MOHNTON,PA,19540-9998,Active,Owned,1373463,X19881,Post Office,Main Post Office,"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",No,4/1/2001,"5,077"
Western Pennsylvania,415516-G02,415516,MONESSEN,MAIN OFFICE,821 DONNER AVE,WESTMORELAND,MONESSEN,PA,15062-9998,Active,Owned,1373496,X19888,Post Office,Main Post Office,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,4/1/1964,"7,577"
Western Pennsylvania,415524-G01,415524,MONONGAHELA,MAIN OFFICE,312 CHESS ST,WASHINGTON,MONONGAHELA,PA,15063-9998,Active,Owned,1373520,X19893,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1917,"8,406"
Western Pennsylvania,416639-G01,416639,MONROEVILLE,PITTSBURGH MONROEVILLE BR,2630 MONROEVILLE BLVD,ALLEGHENY,MONROEVILLE,PA,15146-9998,Active,Owned,1436533,X19896,Post Office,Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,9/1/1991,"24,907"
Central Pennsylvania,415552-G01,415552,MONTGOMERY,MAIN OFFICE,1 HENRY HAND DR,LYCOMING,MONTGOMERY,PA,17752-9998,Active,Owned,1373622,X19905,Post Office,Main Post Office,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,9/1/1969,"3,591"
Central Pennsylvania,415564-G01,415564,MONTROSE,MAIN OFFICE,38 MONUMENT SQ,SUSQUEHANNA,MONTROSE,PA,18801-9998,Active,Owned,1373680,X19910,Post Office,Administrative Post Office (APO),"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",No,6/1/1967,"5,820"
Western Pennsylvania,415580-G01,415580,MORANN,MAIN OFFICE,3492 GINTER MORANN HWY,CLEARFIELD,MORANN,PA,16663-9998,Active,Owned,1373754,X19918,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Const. by USPS",Land Data on separate record,No,12/1/1993,700
Philadelphia Metropolitan,415608-G02,415608,MORRISVILLE,MAIN OFFICE,950 W TRENTON AVE,BUCKS,MORRISVILLE,PA,19067-9998,Active,Owned,1373863,X19929,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,6/1/1979,"14,583"
Central Pennsylvania,415624-G01,415624,MOSCOW,MAIN OFFICE,331 N MAIN ST,LACKAWANNA,MOSCOW,PA,18444-9998,Active,Owned,1362447,X18228,Post Office,Main Post Office,"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",No,1/1/1987,"6,660"
Central Pennsylvania,415624-G01,415624,MOSCOW,MAIN OFFICE,331 N MAIN ST,LACKAWANNA,MOSCOW,PA,18444-9998,Active,Owned,1373899,X19934,Post Office,Main Post Office,"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",No,1/1/1987,"6,660"
Western Pennsylvania,415660-G01,415660,MOUNT BRADDOCK,MAIN OFFICE,5 FERGUSON RD,FAYETTE,MOUNT BRADDOCK,PA,15465-1001,Active,Owned,1436537,X19947,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,12/1/1986,616
Central Pennsylvania,415680-G01,415680,MOUNT JOY,MAIN OFFICE,1 E MAIN ST,LANCASTER,MOUNT JOY,PA,17552-9998,Active,Owned,1374017,X19956,Post Office,Main Post Office,"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",Yes,6/1/1935,"5,415"
Western Pennsylvania,415688-G02,415688,MOUNT PLEASANT,MAIN OFFICE,24 RUMBAUGH AVE,WESTMORELAND,MOUNT PLEASANT,PA,15666-9998,Active,Owned,1374055,X19971,Post Office,Administrative Post Office (APO),"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",Yes,7/1/1992,"7,881"
Central Pennsylvania,415700-G01,415700,MOUNT UNION,MAIN OFFICE,35 W MARKET ST,HUNTINGDON,MOUNT UNION,PA,17066-9998,Active,Owned,1374088,X19979,Post Office,Administrative Post Office (APO),"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",Yes,11/1/1937,"7,457"
Central Pennsylvania,415708-G01,415708,MOUNT WOLF,MAIN OFFICE,94 S 4TH ST,YORK,MOUNT WOLF,PA,17347-9998,Active,Owned,1374117,X19984,Post Office,Main Post Office,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,4/1/1961,"2,031"
Central Pennsylvania,415732-G01,415732,MUNCY,MAIN OFFICE,101 S MAIN ST,LYCOMING,MUNCY,PA,17756-9998,Active,Owned,1374237,X1A030,Post Office,Administrative Post Office (APO),"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",Yes,6/1/1937,"7,972"
Western Pennsylvania,415744-G02,415744,MURRYSVILLE,MAIN OFFICE,1 PRIORITY LN,WESTMORELAND,MURRYSVILLE,PA,15668-9998,Active,Owned,1374288,X1A036,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,8/1/2000,"11,247"
Western Pennsylvania,415744-G02,415744,MURRYSVILLE,MAIN OFFICE,1 PRIORITY LN,WESTMORELAND,MURRYSVILLE,PA,15668-9998,Active,Owned,1450275,12358,Post Office,Detached Box Unit,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,8/1/2000,"11,247"
Central Pennsylvania,415752-G01,415752,MYERSTOWN,MAIN OFFICE,120 W JEFFERSON AVE,LEBANON,MYERSTOWN,PA,17067-9998,Active,Owned,1374311,X1A041,Post Office,Administrative Post Office (APO),"USPS Building, Const. by USPS",Land Data on separate record,No,8/1/1990,"3,943"
Western Pennsylvania,415760-G01,415760,NANTY GLO,MAIN OFFICE,950 CHESTNUT ST,CAMBRIA,NANTY GLO,PA,15943-9998,Active,Owned,1374373,X1A060,Post Office,Administrative Post Office (APO),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,3/1/1969,"2,634"
Central Pennsylvania,415784-G01,415784,NAZARETH,MAIN OFFICE,9 N MAIN ST,NORTHAMPTON,NAZARETH,PA,18064-9998,Active,Owned,1374500,X1A079,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",No,6/1/1936,"6,450"
Central Pennsylvania,415856-G01,415856,NEW BERLINVILLE,MAIN OFFICE,721 N READING AVE,BERKS,NEW BERLINVILLE,PA,19545-9998,Active,Owned,1374642,X1A101,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,7/1/1967,912
Western Pennsylvania,415860-G01,415860,NEW BETHLEHEM,MAIN OFFICE,451 BROAD ST,CLARION,NEW BETHLEHEM,PA,16242-1100,Active,Owned,1374644,X1A104,Post Office,Administrative Post Office (APO),"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",No,6/1/1966,"6,362"
Western Pennsylvania,415886-G02,415888,NEW CASTLE,P&DF,435 S CASCADE ST,LAWRENCE,NEW CASTLE,PA,16108-9998,Active,Owned,1436550,X1A112,Post Office,Administrative Post Office (APO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,10/1/1983,"75,112"
Western Pennsylvania,415886-G02,415888,NEW CASTLE,P&DF,435 S CASCADE ST,LAWRENCE,NEW CASTLE,PA,16108-9998,Active,Owned,1472124,17398,Post Office,Service Hub Facility (SHF),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,10/1/1983,"75,112"
Western Pennsylvania,415888-G03,415888,NEW CASTLE,VMF,435 S CASCADE ST,LAWRENCE,NEW CASTLE,PA,16108-9721,Active,Owned,1436827,X1C683,Vehicle Maintenance,Vehicle Maintenance Facility (VMF),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,10/1/1983,"12,039"
Central Pennsylvania,415924-G01,415924,NEW FREEDOM,MAIN OFFICE,5 S BROAD ST,YORK,NEW FREEDOM,PA,17349-9998,Active,Owned,1374709,X1A127,Post Office,Administrative Post Office (APO),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,10/1/1959,"2,142"
Central Pennsylvania,415944-G01,415944,NEW HOLLAND,MAIN OFFICE,150 DILLER AVE,LANCASTER,NEW HOLLAND,PA,17557-9998,Active,Owned,1374746,X1A134,Post Office,Administrative Post Office (APO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,9/1/1978,"6,185"
Philadelphia Metropolitan,415948-G01,415948,NEW HOPE,MAIN OFFICE,325 W BRIDGE ST,BUCKS,NEW HOPE,PA,18938-9998,Active,Owned,1374751,X1A135,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,7/1/1984,"4,704"
Western Pennsylvania,415952-G01,415952,NEW KENSINGTON,MAIN OFFICE,501 11TH ST,WESTMORELAND,NEW KENSINGTON,PA,15068-9998,Active,Owned,1374761,X1A137,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1933,"25,926"
Central Pennsylvania,415996-G01,415996,NEWPORT,MAIN OFFICE,226 WALNUT ST,PERRY,NEWPORT,PA,17074-9998,Active,Owned,1375024,X1A176,Post Office,Main Post Office,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,11/1/1959,"4,480"
Philadelphia Metropolitan,416028-G01,416028,NEWTOWN,MAIN OFFICE,20 TERRY DR,BUCKS,NEWTOWN,PA,18940-9998,Active,Owned,1375061,X1A182,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,8/1/1988,"19,702"
Central Pennsylvania,416052-G02,416052,NICHOLSON,MAIN OFFICE,55 MAIN ST,WYOMING,NICHOLSON,PA,18446-9998,Active,Owned,1375089,X1A189,Post Office,Administrative Post Office (APO),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,8/1/1961,"2,045"
Philadelphia Metropolitan,416088-G07,416089,NORRISTOWN,EAGLEVILLE ANNEX,2300 POTSHOP LN,MONTGOMERY,NORRISTOWN,PA,19403-9996,Active,Owned,1361610,1916,Post Office,Carrier Annex (ANX),"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",Yes,6/1/2000,"14,730"
Philadelphia Metropolitan,416088-G01,416088,NORRISTOWN,MAIN OFFICE,28 E AIRY ST,MONTGOMERY,NORRISTOWN,PA,19401-9998,Active,Owned,1375229,X1A208,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1934,"29,800"
Western Pennsylvania,416116-G03,416116,NORTH EAST,MAIN OFFICE,38 S LAKE ST,ERIE,NORTH EAST,PA,16428-1200,Active,Owned,1375301,X1A215,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,7/1/2001,"5,071"
Western Pennsylvania,413956-G04,413956,NORTH HUNTINGTON  ,CARRIER ANNEX,1101 MAIN ST,WESTMORELAND,IRWIN,PA,15642-9998,Active,Owned,1436554,X1A220,Post Office,Carrier Annex (ANX),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,9/1/2000,"15,720"
Philadelphia Metropolitan,416144-G01,416144,NORTH WALES,MAIN OFFICE,450 BEAVER ST,MONTGOMERY,NORTH WALES,PA,19454-9998,Active,Owned,1375474,X1A232,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,5/1/1977,"6,500"
Central Pennsylvania,416092-G01,416092,NORTHAMPTON,MAIN OFFICE,1701 WASHINGTON AVE,NORTHAMPTON,NORTHAMPTON,PA,18067-9998,Active,Owned,1375487,X1A235,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1938,"7,088"
Central Pennsylvania,416140-G01,416140,NORTHUMBERLAND,MAIN OFFICE,75 QUEEN ST,NORTHUMBERLAND,NORTHUMBERLAND,PA,17857-9800,Active,Owned,1375560,X1A237,Post Office,Main Post Office,"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",Yes,10/1/1941,"6,289"
Philadelphia Metropolitan,416160-G01,416160,NORWOOD,MAIN OFFICE,326 CHESTER PIKE,DELAWARE,NORWOOD,PA,19074-9998,Active,Owned,1375624,X1A239,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,6/1/1976,"4,500"
Western Pennsylvania,416204-G01,416204,OAKMONT,MAIN OFFICE,530 ALLEGHENY RIVER BLVD,ALLEGHENY,OAKMONT,PA,15139-9998,Active,Owned,1375804,X1A285,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1941,"6,014"
Central Pennsylvania,416276-G02,416276,OLYPHANT,MAIN OFFICE,517 BURKE BYP,LACKAWANNA,OLYPHANT,PA,18447-9998,Active,Owned,1376113,X1A328,Post Office,Administrative Post Office (APO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,11/1/1983,"6,045"
Philadelphia Metropolitan,416300-G01,416300,ORELAND,MAIN OFFICE,1407 BRUCE RD,MONTGOMERY,ORELAND,PA,19075-9998,Active,Owned,1376260,X1A340,Post Office,Main Post Office,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,4/1/1959,"2,252"
Central Pennsylvania,416308-G01,416308,ORRSTOWN,MAIN OFFICE,3630 ORRSTOWN RD,FRANKLIN,ORRSTOWN,PA,17244-9998,Active,Owned,1376326,X1A345,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,6/1/1987,"1,408"
Central Pennsylvania,416336-G01,416336,OSCEOLA,MAIN OFFICE,153 MAIN ST,TIOGA,OSCEOLA,PA,16942-9998,Active,Owned,1376360,X1A352,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,7/1/1954,456
Philadelphia Metropolitan,416364-G01,416364,OXFORD,MAIN OFFICE,215 E LOCUST ST,CHESTER,OXFORD,PA,19363-9998,Active,Owned,1376514,X1A364,Post Office,Main Post Office,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,2/1/1962,"4,588"
Central Pennsylvania,416376-G01,416376,PALMYRA,MAIN OFFICE,60 S RAILROAD ST,LEBANON,PALMYRA,PA,17078-9998,Active,Owned,1376684,X1A375,Post Office,Administrative Post Office (APO),"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",Yes,6/1/1939,"8,116"
Western Pennsylvania,416404-G01,416404,PARKER,MAIN OFFICE,208 WASHINGTON ST,ARMSTRONG,PARKER,PA,16049-9800,Active,Owned,1376833,X1A391,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,12/1/1962,"2,412"
Central Pennsylvania,416460-G01,416460,PEN ARGYL,MAIN OFFICE,7 S ROBINSON AVE,NORTHAMPTON,PEN ARGYL,PA,18072-9998,Active,Owned,1377124,X1A431,Post Office,Main Post Office,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,6/1/1959,"2,358"
Western Pennsylvania,416484-G02,416484,PENN RUN,MAIN OFFICE,1417 N HARMONY RD,INDIANA,PENN RUN,PA,15765-9998,Active,Owned,1436566,X1A449,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Not Prev. Leased",Land Data on separate record,No,3/1/1998,960
Western Pennsylvania,416504-G04,416504,PENNSYLVANIA FURNACE,MAIN OFFICE,6890 W WHITEHALL RD,CENTRE,PENNSYLVANIA FURNACE,PA,16865-9998,Active,Owned,1377180,X1A466,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,1/1/2001,"1,884"
Philadelphia Metropolitan,416516-G01,416516,PERKASIE,MAIN OFFICE,300 N 7TH ST,BUCKS,PERKASIE,PA,18944-9998,Active,Owned,1377225,X1A472,Post Office,Administrative Post Office (APO),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,6/1/1959,"4,000"
Philadelphia Metropolitan,416544-G30,416544,PHILADELPHIA,BUFF HENDLY SITE,WEST SIDE OF 30TH ST.,PHILADELPHIA,PHILADELPHIA,PA,19104-9998,Active,Owned,,,,,"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",No,,0
Philadelphia Metropolitan,416544-G38,416557,PHILADELPHIA,BUSTLETON/CARRIER,9925 BUSTLETON AVE,PHILADELPHIA,PHILADELPHIA,PA,19115-9998,Active,Owned,1356473,X17457,Post Office,Station,"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",Yes,10/1/1990,"44,880"
Philadelphia Metropolitan,416544-G01,416563,PHILADELPHIA,FAIRMOUNT STA,900 N 19TH ST,PHILADELPHIA,PHILADELPHIA,PA,19130-9998,Active,Owned,1363026,X18322,Post Office,Station,"USPS Building, Transferred","USPS Land, Transferred",Yes,1/1/1936,"10,877"
Philadelphia Metropolitan,416544-G86,416565,PHILADELPHIA,FOX CHASE STATION,7232 RISING SUN AVE,PHILADELPHIA,PHILADELPHIA,PA,19111-9998,Active,Owned,1363936,X18474,Post Office,Station,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,7/1/1960,"8,019"
Philadelphia Metropolitan,416544-G23,416566,PHILADELPHIA,FRANKFORD STATION,4410 PAUL ST,PHILADELPHIA,PHILADELPHIA,PA,19124-9998,Active,Owned,1363979,X18489,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,7/1/1988,"22,308"
Philadelphia Metropolitan,416544-G31,416558,PHILADELPHIA,GERMANTOWN STATION,5209 GREENE ST STE 1,PHILADELPHIA,PHILADELPHIA,PA,19144-9998,Active,Owned,1364699,X18586,Post Office,Station,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,6/1/1962,"31,859"
Philadelphia Metropolitan,416544-G25,416572,PHILADELPHIA,KINGSESSING STATION NEW,5311 FLORENCE AVE,PHILADELPHIA,PHILADELPHIA,PA,19143-9998,Active,Owned,1369093,X19173,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,4/1/1992,"15,883"
Philadelphia Metropolitan,416544-G13,416573,PHILADELPHIA,LOGAN STATION,6150 N BROAD ST,PHILADELPHIA,PHILADELPHIA,PA,19141-9998,Active,Owned,1370791,X19484,Post Office,Station,"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",Yes,5/1/1978,"28,959"
Philadelphia Metropolitan,416544-G15,416574,PHILADELPHIA,MANAYUNK STATION,4431 MAIN ST,PHILADELPHIA,PHILADELPHIA,PA,19127-9998,Active,Owned,1371599,X19588,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,6/1/1979,"5,246"
Philadelphia Metropolitan,416544-G19,416544,PHILADELPHIA,MIDDLE CITY STATION,2037 CHESTNUT ST FL 1,PHILADELPHIA,PHILADELPHIA,PA,19103-9997,Active,Owned,1372923,X19785,Post Office,Finance Station - No Delivery,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,5/1/1970,"4,671"
Philadelphia Metropolitan,416544-G32,416544,PHILADELPHIA,MO RETAIL & DELIVERY,3000 CHESTNUT ST,PHILADELPHIA,PHILADELPHIA,PA,19104-9997,Active,Owned,1433056,1979,Post Office,Station,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,3/1/1960,"59,536"
Philadelphia Metropolitan,416544-G32,416544,PHILADELPHIA,MO RETAIL & DELIVERY,3000 CHESTNUT ST,PHILADELPHIA,PHILADELPHIA,PA,19104-9997,Active,Owned,1436571,X1A496,Post Office,Main Post Office,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,3/1/1960,"59,536"
Philadelphia Metropolitan,416544-G32,416544,PHILADELPHIA,MO RETAIL & DELIVERY,3000 CHESTNUT ST,PHILADELPHIA,PHILADELPHIA,PA,19104-9997,Active,Owned,1436716,X1B940,Post Office,Station,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,3/1/1960,"59,536"
Philadelphia Metropolitan,416545-G01,416545,PHILADELPHIA,NDC,1902 BYBERRY RD,PHILADELPHIA,PHILADELPHIA,PA,19116-9750,Active,Owned,1436570,X1A495,Network Facilities,Network Distribution Center (NDC/ASF),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,11/1/1975,"440,204"
Philadelphia Metropolitan,416544-G04,416583,PHILADELPHIA,NORTH PHILADELPHIA STA,2601 N 16TH ST,PHILADELPHIA,PHILADELPHIA,PA,19132-9998,Active,Owned,1380004,X1A225,Post Office,Station,"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",Yes,5/1/1935,"36,815"
Philadelphia Metropolitan,416544-GA5,416544,PHILADELPHIA,NORTHEAST VMF,4300 N CLARISSA ST,PHILADELPHIA,PHILADELPHIA,PA,19140-9722,Active,Owned,1436849,X1C722,Vehicle Maintenance,Vehicle Maintenance Facility (VMF),"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",No,6/1/2000,0
Philadelphia Metropolitan,416544-G08,416562,PHILADELPHIA,OVERBROOK STATION,658 N 63RD ST,PHILADELPHIA,PHILADELPHIA,PA,19151-9998,Active,Owned,1376464,X1A361,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,6/1/1978,"8,538"
Philadelphia Metropolitan,417965-G05,417965,PHILADELPHIA,P&DC,7500 LINDBERGH BLVD,PHILADELPHIA,PHILADELPHIA,PA,19176-9997,Active,Owned,1442511,5918,Mail Processing,Processing and Distribution Center/Facility (PDC/PDF),Unknown,Unknown,No,11/20/2005,"910,059"
Philadelphia Metropolitan,416544-G09,416544,PHILADELPHIA,PASCHALL STA(SINGER BLDG),7300 LINDBERGH BLVD FRNT,PHILADELPHIA,PHILADELPHIA,PA,19153-9903,Active,Owned,1469996,17048,Post Office,Station,"USPS Building, Not Prev. Leased",Land Data on separate record,Yes,4/3/2017,"49,235"
Philadelphia Metropolitan,416544-GC9,416544,PHILADELPHIA,RICHMOND STATION,2001 E WILLARD ST,PHILADELPHIA,PHILADELPHIA,PA,19134-9998,Active,Owned,1379265,X1A758,Post Office,Station,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,8/1/1966,"9,130"
Philadelphia Metropolitan,416544-G05,416587,PHILADELPHIA,SOUTHWARK STA,925 DICKINSON ST,PHILADELPHIA,PHILADELPHIA,PA,19147-9998,Active,Owned,1382396,X1B161,Post Office,Station,"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",Yes,6/1/1936,"12,344"
Philadelphia Metropolitan,416544-G06,416589,PHILADELPHIA,SPRING GARDEN STA,1299 N 7TH ST,PHILADELPHIA,PHILADELPHIA,PA,19122-9998,Active,Owned,1382528,X1B186,Post Office,Station,"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",Yes,11/1/1937,"13,836"
Philadelphia Metropolitan,416545-G03,416545,PHILADELPHIA,VMF AT NDC,1902 BYBERRY RD,PHILADELPHIA,PHILADELPHIA,PA,19116-9750,Active,Owned,1436851,X1C724,Vehicle Maintenance,Vehicle Maintenance Facility (VMF),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,11/1/1975,0
Philadelphia Metropolitan,416544-GA8,416593,PHILADELPHIA,WEST MARKET STATION,5011 SANSOM ST,PHILADELPHIA,PHILADELPHIA,PA,19139-9998,Active,Owned,1387099,X1B925,Post Office,Station,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,12/1/1996,"8,660"
Philadelphia Metropolitan,416544-G29,416567,PHILADELPHIA,WEST PARK STATION,5300 W JEFFERSON ST,PHILADELPHIA,PHILADELPHIA,PA,19131-9998,Active,Owned,1387134,X1B935,Post Office,Station,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,2/1/1962,"8,343"
Philadelphia Metropolitan,417963-G06,417965,PHILADELPHIA METRO,DISTRICT  OFFICE  VMF,3190 S 70TH ST RM 100,PHILADELPHIA,PHILADELPHIA,PA,19153-9997,Active,Owned,1436866,X1C757,Administrative Office,District Administrative Office (DM),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,11/20/2005,"66,281"
Philadelphia Metropolitan,417963-G06,417965,PHILADELPHIA METRO,DISTRICT  OFFICE  VMF,3190 S 70TH ST RM 100,PHILADELPHIA,PHILADELPHIA,PA,19153-9997,Active,Owned,1444071,8348,Administrative Office,Consumer Affairs Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,11/20/2005,"66,281"
Philadelphia Metropolitan,417963-G06,417965,PHILADELPHIA METRO,DISTRICT  OFFICE  VMF,3190 S 70TH ST RM 100,PHILADELPHIA,PHILADELPHIA,PA,19153-9997,Active,Owned,1444654,9111,Vehicle Maintenance,Vehicle Maintenance Facility (VMF),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,11/20/2005,"66,281"
Philadelphia Metropolitan,417963-G06,417965,PHILADELPHIA METRO,DISTRICT  OFFICE  VMF,3190 S 70TH ST RM 100,PHILADELPHIA,PHILADELPHIA,PA,19153-9997,Active,Owned,1519034,18740,Administrative Office,Headquarters Related,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,11/20/2005,"66,281"
Western Pennsylvania,416548-G01,416548,PHILIPSBURG,MAIN OFFICE,222 E LAUREL ST,CENTRE,PHILIPSBURG,PA,16866-9998,Active,Owned,1377378,X1A500,Post Office,Administrative Post Office (APO),"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",No,11/1/1935,"7,200"
Philadelphia Metropolitan,416560-G01,416560,PHOENIXVILLE,MAIN OFFICE,116 GAY ST,CHESTER,PHOENIXVILLE,PA,19460-9998,Active,Owned,1377408,X1A503,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1924,"15,479"
