Owned Area - Building Inventory 2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
District,Fin-Sub,Chrgbl Fin No,PO Name,Unit Name,Property Address,County,City,ST,ZIP Code,Property Status,Ownership,FDB ID (All),AMS Locale Key (All),FDB Facility Type (All),FDB Facility Subtype (All),Building Ownership Description,Land Desc,Space Certified Indicator,Bldg Occu Date,Int Sq Ft
Gulf Atlantic,117280-G09,117260,PANAMA CITY,P&DF,1336 SHERMAN AVE,BAY,PANAMA CITY,FL,32401-4465,Active,Owned,1473469,17553,Post Office,Service Hub Facility (SHF),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,4/1/1992,"113,013"
Suncoast,117335-G01,117335,Parrish,MPO,12144 US HIGHWAY 301 N,MANATEE,PARRISH,FL,34219-9998,Active,Owned,1376888,Y22664,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,9/10/2008,"7,962"
Gulf Atlantic,117410-G12,117414,PENSACOLA,EAST HILL STATION,3001 N DAVIS HWY,ESCAMBIA,PENSACOLA,FL,32503-9998,Active,Owned,1361746,Y21763,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,9/1/1988,"17,715"
Gulf Atlantic,117410-G11,117416,PENSACOLA,MYRTLE GROVE BRANCH,5200 LILLIAN HWY,ESCAMBIA,PENSACOLA,FL,32506-9998,Active,Owned,1438759,Y22446,Post Office,Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,10/1/1985,"12,024"
Gulf Atlantic,117410-G07,117417,PENSACOLA,NOBLES STATION,7150 TIPPIN AVE,ESCAMBIA,PENSACOLA,FL,32504-9998,Active,Owned,1375150,Y22512,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,9/1/1988,"17,715"
Gulf Atlantic,117411-G02,117411,PENSACOLA,P&DC,1400 W JORDAN ST,ESCAMBIA,PENSACOLA,FL,32501-9996,Active,Owned,1377194,Y21930,Post Office,Station,Unknown,Unknown,Yes,1/1/1971,"147,209"
Gulf Atlantic,117411-G02,117411,PENSACOLA,P&DC,1400 W JORDAN ST,ESCAMBIA,PENSACOLA,FL,32501-9996,Active,Owned,1438797,Y22688,Post Office,Main Post Office,Unknown,Unknown,Yes,1/1/1971,"147,209"
Gulf Atlantic,117411-G02,117411,PENSACOLA,P&DC,1400 W JORDAN ST,ESCAMBIA,PENSACOLA,FL,32501-9996,Active,Owned,1441372,Y22687,Mail Processing,Processing and Distribution Center/Facility (PDC/PDF),Unknown,Unknown,Yes,1/1/1971,"147,209"
Gulf Atlantic,117410-G14,117410,PENSACOLA,TRAILER NOBLES BRANCH,7150 TIPPIN AVE,ESCAMBIA,PENSACOLA,FL,32504-9998,Active,Owned,,,,,"USPS Building, Not Prev. Leased",Land Data on separate record,No,,980
Gulf Atlantic,117410-G10,117410,PENSACOLA,VMF,1400 W JORDAN ST,ESCAMBIA,PENSACOLA,FL,32501-9998,Active,Owned,1433396,3267,Vehicle Maintenance,Vehicle Maintenance Facility (VMF),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,1/1/1971,"8,526"
Gulf Atlantic,117410-G08,117418,PENSACOLA,WARRINGTON BRANCH,901 S OLD CORRY FIELD RD,ESCAMBIA,PENSACOLA,FL,32507-9998,Active,Owned,1438901,Y23199,Post Office,Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,2/1/1988,"15,550"
Gulf Atlantic,117440-G02,117440,PERRY,MAIN OFFICE,1600 S JEFFERSON ST,TAYLOR,PERRY,FL,32348-9998,Active,Owned,1377262,Y22693,Post Office,Administrative Post Office (APO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,7/1/1987,"13,150"
Suncoast,117515-G01,117515,PINELLAS PARK,MAIN OFFICE,5260 78TH AVE N,PINELLAS,PINELLAS PARK,FL,33781-9998,Active,Owned,1377577,Y22703,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,4/1/1975,"17,445"
Suncoast,117554-G01,117554,PLACIDA,MAIN OFFICE,8601 PLACIDA RD,CHARLOTTE,PLACIDA,FL,33946-9998,Active,Owned,1377693,Y22707,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,2/1/1993,"10,868"
Suncoast,117560-G03,117560,PLANT CITY,MAIN OFFICE,2501 WALDEN WOODS DR,HILLSBOROUGH,PLANT CITY,FL,33566-9998,Active,Owned,1377740,Y22708,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,12/1/1996,"23,039"
South Florida,117635-G05,117636,POMPANO BEACH,ATLANTIC BLVD BRANCH,8801 W ATLANTIC BLVD,BROWARD,CORAL SPRINGS,FL,33071-9998,Active,Owned,1438905,Y23216,Post Office,Branch,"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",Yes,4/1/1991,"21,421"
South Florida,117635-G02,117638,POMPANO BEACH,CORAL SPRINGS BR,3255 NW 94TH AVE,BROWARD,CORAL SPRINGS,FL,33065-9998,Active,Owned,1438647,Y21633,Post Office,Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,3/1/1980,"14,040"
South Florida,117635-G12,117643,POMPANO BEACH,MAIN OFFICE,2351 W ATLANTIC BLVD,BROWARD,POMPANO BEACH,FL,33069-9998,Active,Owned,1377989,Y22729,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,12/1/2000,"26,497"
South Florida,117635-G01,117640,POMPANO BEACH,MARGATE BRANCH,5094 COCONUT CREEK PKWY,BROWARD,MARGATE,FL,33063-9998,Active,Owned,1438740,Y22338,Post Office,Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,1/1/1975,"18,980"
Gulf Atlantic,117665-G02,117665,PONTE VEDRA BEACH,MAIN OFFICE,130 CORRIDOR RD,ST. JOHNS,PONTE VEDRA BEACH,FL,32082-9998,Active,Owned,1378014,Y22734,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,9/1/1999,"21,556"
Suncoast,117700-G01,117700,PORT ORANGE,MAIN OFFICE,725 DUNLAWTON AVE,VOLUSIA,PORT ORANGE,FL,32127-9226,Active,Owned,1433254,2601,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,7/1/1986,"18,131"
Suncoast,117725-G01,117726,PORT RICHEY,CARRIER ANNEX,8101 WASHINGTON ST,PASCO,PORT RICHEY,FL,34668-9998,Active,Owned,1378108,Y22745,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,11/1/1974,"12,539"
Suncoast,117725-G02,117725,PORT RICHEY,HUDSON-BAYONET PNT BR,13610 BIG BEND DR,PASCO,HUDSON,FL,34667-9998,Active,Owned,1438703,Y22074,Post Office,Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,6/1/1986,"12,925"
South Florida,113105-G07,113108,PORT SAINT LUCIE,MAIN OFFICE,290 NW PEACOCK BLVD,MARTIN,PORT SAINT LUCIE,FL,34986-9998,Active,Owned,1449680,11951,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,1/1/1999,"23,588"
South Florida,113105-G03,113107,PORT SAINT LUCIE,MIDPORT STATION,2255 SE VETERANS MEMORIAL PKWY,ST. LUCIE,PORT SAINT LUCIE,FL,34952-9998,Active,Owned,1438807,Y22748,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,9/1/1986,"14,777"
South Florida,113105-G10,113108,PORT SAINT LUCIE,TRAILER PT ST LUCIE MAIN,290 SW PEACOCK BLVD,MARTIN,PORT SAINT LUCIE,FL,34986-9998,Active,Owned,,,,,"USPS Building, Not Prev. Leased",Land Data on separate record,No,,"1,440"
Suncoast,117815-G01,117815,PUNTA GORDA,MAIN OFFICE,130 E MARION AVE,CHARLOTTE,PUNTA GORDA,FL,33950-9998,Active,Owned,1378539,Y22768,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,11/1/1974,"18,414"
Suncoast,117815-G02,117815,PUNTA GORDA,PORT CHARLOTTE BRANCH,3740 TAMIAMI TRL,CHARLOTTE,PORT CHARLOTTE,FL,33952-9998,Active,Owned,1438805,Y22737,Post Office,Finance Branch,"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",No,9/1/1961,"4,387"
Gulf Atlantic,117845-G02,117845,QUINCY,MAIN OFFICE,772 S PAT THOMAS PKWY,GADSDEN,QUINCY,FL,32351-9998,Active,Owned,1378645,Y22773,Post Office,Administrative Post Office (APO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,12/1/1988,"15,259"
Suncoast,117965-G01,117965,RIVERVIEW,MAIN OFFICE,10810 BOYETTE RD,HILLSBOROUGH,RIVERVIEW,FL,33569-9998,Active,Owned,1379499,Y22801,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,10/1/1995,"21,140"
Suncoast,118025-G01,118025,ROCKLEDGE,MAIN OFFICE,3000 MURRELL RD,BREVARD,ROCKLEDGE,FL,32955-9998,Active,Owned,1379678,Y22804,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,8/1/1990,"16,765"
South Florida,115851-G22,116812,ROYAL PALM,P&DC,5500 NW 142ND ST,DADE,OPA LOCKA,FL,33054-9997,Active,Owned,1449534,11833,Mail Processing,"Logistics Distribution Center (LDC, PMA, PMPC)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,3/1/2009,"460,277"
Suncoast,118085-G01,118085,RUSKIN,SUN CITY BRANCH,1645 SUN CITY CENTER PLZ,HILLSBOROUGH,SUN CITY CENTER,FL,33573-9998,Active,Owned,1438869,Y23041,Post Office,Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,10/1/1981,"10,700"
Suncoast,118250-G02,118253,SAINT PETERSBURG,CROSS ROADS STATION,1275 66TH ST N,PINELLAS,SAINT PETERSBURG,FL,33710-9998,Active,Owned,1359905,Y21661,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,6/1/1984,"16,192"
Suncoast,118250-G17,118254,SAINT PETERSBURG,EUCLID STA,901 34TH AVE N,PINELLAS,SAINT PETERSBURG,FL,33704-9998,Active,Owned,1362797,Y21808,Post Office,Station,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,4/1/1962,"6,619"
Suncoast,118250-G16,118255,SAINT PETERSBURG,GATEWAY STATION,701 77TH AVE N,PINELLAS,SAINT PETERSBURG,FL,33702-9998,Active,Owned,1364544,Y21923,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,2/1/1999,"17,184"
Suncoast,118250-G11,118256,SAINT PETERSBURG,GULFWINDS STATION,4222 22ND AVE S,PINELLAS,SAINT PETERSBURG,FL,33711-9998,Active,Owned,1365855,Y27343,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,7/1/1997,"23,508"
Suncoast,118250-G12,118259,SAINT PETERSBURG,NORTHSIDE STATION,1201 GANDY BLVD N,PINELLAS,SAINT PETERSBURG,FL,33702-2404,Active,Owned,1375552,Y27503,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,1/1/1998,"24,760"
Suncoast,118250-G01,118260,SAINT PETERSBURG,OPEN AIR STATION,76 4TH ST N,PINELLAS,SAINT PETERSBURG,FL,33701-9998,Active,Owned,1376186,Y22597,Post Office,Station,"USPS Building, Transferred","USPS Land, Transferred",Yes,4/1/1918,"15,155"
Suncoast,118325-G01,118325,SAN ANTONIO,TRAILER MAIN OFFICE,,PASCO,SAN ANTONIO,FL,33576-9998,Active,Owned,,,,,"USPS Building, Not Prev. Leased",Land Data on separate record,No,,840
Suncoast,118370-G01,118370,SANIBEL,MAIN OFFICE,650 TARPON BAY RD,LEE,SANIBEL,FL,33957-9998,Active,Owned,1380736,Y22853,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,7/1/1979,"4,930"
Suncoast,118430-G15,118430,SARASOTA,CARRIER ANNEX (McIntosh),6552 PALMER PARK CIR,SARASOTA,SARASOTA,FL,34238-7700,Active,Owned,1450554,12490,Post Office,Carrier Annex (ANX),"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",Yes,11/1/2009,"10,069"
Suncoast,118430-G03,118432,SARASOTA,GULFGATE BRANCH,2875 ASHTON RD,SARASOTA,SARASOTA,FL,34231-9998,Active,Owned,1438694,Y21986,Post Office,Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,9/1/1990,"26,995"
Suncoast,118430-G16,118430,SARASOTA,MAIN OFFICE,1661 RINGLING BLVD,SARASOTA,SARASOTA,FL,34230-9998,Active,Owned,1380798,Y22859,Post Office,Main Post Office,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,1/1/1965,"46,430"
Suncoast,118430-G17,118430,SARASOTA,VMF,1661 RINGLING BLVD,SARASOTA,SARASOTA,FL,34230-9603,Active,Owned,1439220,Y27468,Vehicle Maintenance,Vehicle Maintenance Facility (VMF),"USPS Building, Prev. Leased",Land Data on separate record,No,,"5,510"
Suncoast,118475-G03,118475,SEBASTIAN,MAIN OFFICE,1290 MAIN ST,INDIAN RIVER,SEBASTIAN,FL,32958-9998,Active,Owned,1381113,Y22870,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,8/1/1984,"8,090"
Suncoast,118475-G06,118475,SEBASTIAN,TRAILER MAIN OFFICE,1290 MAIN STREET,INDIAN RIVER,SEBASTIAN,FL,32958-9998,Active,Owned,,,,,"USPS Building, Not Prev. Leased",Land Data on separate record,No,,"1,440"
Suncoast,118490-G04,118491,SEBRING,LAKE JACKSON BRANCH,829 MALL RING RD,HIGHLANDS,SEBRING,FL,33870-8514,Active,Owned,1432756,396,Post Office,Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,2/1/2001,"17,732"
Suncoast,118490-G03,118490,SEBRING,MAIN OFFICE,518 N RIDGEWOOD DR,HIGHLANDS,SEBRING,FL,33870-9998,Active,Owned,1381123,Y22871,Post Office,Main Post Office,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,12/1/1972,"11,533"
Suncoast,118505-G01,118505,SEFFNER,MAIN OFFICE,1431 S KINGSWAY RD,HILLSBOROUGH,SEFFNER,FL,33584-9998,Active,Owned,1381158,Y22873,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,1/1/1982,"7,036"
Gulf Atlantic,118145-G03,118145,ST AUGUSTINE,MAIN OFFICE,99 KING ST,ST. JOHNS,SAINT AUGUSTINE,FL,32084-9998,Active,Owned,1380277,Y22827,Post Office,Main Post Office,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,10/1/1992,"15,200"
Suncoast,118175-G01,118175,ST CLOUD,MAIN OFFICE,4701 OLD CANOE CREEK RD,OSCEOLA,SAINT CLOUD,FL,34769-9998,Active,Owned,1380311,Y22831,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,1/1/1990,"21,006"
Suncoast,118190-G01,118190,ST JAMES CITY,MAIN OFFICE,4480 STRINGFELLOW RD,LEE,SAINT JAMES CITY,FL,33956-9998,Active,Owned,1380352,Y22833,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,6/1/1988,"3,300"
Suncoast,118205-G01,118205,ST LEO,MAIN OFFICE MODULAR BLDG,33601 STATE ROAD 52,PASCO,SAINT LEO,FL,33574-9700,Active,Owned,1380384,Y22834,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Const. by USPS",Land Data on separate record,No,10/1/1996,673
Gulf Atlantic,118715-G01,118715,STARKE,MAIN OFFICE,122 N WALNUT ST,BRADFORD,STARKE,FL,32091-9998,Active,Owned,1383318,Y23016,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",No,6/1/1941,"9,050"
South Florida,118745-G02,118745,STUART,MAIN OFFICE,801 SE JOHNSON AVE,MARTIN,STUART,FL,34994-9998,Active,Owned,1383792,Y23025,Post Office,Main Post Office,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,6/1/1972,"14,545"
Suncoast,118790-G01,118790,SUMTERVILLE,MPO,445 S US 301,SUMTER,SUMTERVILLE,FL,33585-4941,Active,Owned,1383955,Y23039,Post Office,Main Post Office,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,10/1/1984,"1,400"
Gulf Atlantic,118895-G03,118891,TALLAHASSEE,CENTERVILLE BRANCH,2355 CENTERVILLE RD,LEON,TALLAHASSEE,FL,32308-9998,Active,Owned,1357493,Y21568,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,8/1/1978,"22,000"
Gulf Atlantic,118895-G11,118893,TALLAHASSEE,LAKE JACKSON STATION,3607 N MONROE ST,LEON,TALLAHASSEE,FL,32303-2747,Active,Owned,1432927,1430,Post Office,Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,8/1/2000,"31,141"
Gulf Atlantic,118895-G15,118895,TALLAHASSEE,LEON STATION,1845 N M L KING JR BLVD,LEON,TALLAHASSEE,FL,32303-9998,Active,Owned,1370243,Y22259,Post Office,Station,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,4/1/1970,"7,545"
Gulf Atlantic,118898-G02,118892,TALLAHASSEE,MAIN OFFICE/P&DC,2800 S ADAMS ST,LEON,TALLAHASSEE,FL,32301-9996,Active,Owned,1384235,Y23073,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,11/1/1972,"128,667"
Gulf Atlantic,118898-G02,118892,TALLAHASSEE,MAIN OFFICE/P&DC,2800 S ADAMS ST,LEON,TALLAHASSEE,FL,32301-9996,Active,Owned,1438735,Y22315,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,11/1/1972,"128,667"
Gulf Atlantic,118898-G02,118892,TALLAHASSEE,MAIN OFFICE/P&DC,2800 S ADAMS ST,LEON,TALLAHASSEE,FL,32301-9996,Active,Owned,1441375,Y23072,Mail Processing,Processing and Distribution Center/Facility (PDC/PDF),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,11/1/1972,"128,667"
Gulf Atlantic,118898-G02,118892,TALLAHASSEE,MAIN OFFICE/P&DC,2800 S ADAMS ST,LEON,TALLAHASSEE,FL,32301-9996,Active,Owned,1449718,11980,Administrative Office,Office of the Inspector General Office (OIG),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,11/1/1972,"128,667"
Gulf Atlantic,118895-G04,118895,TALLAHASSEE,PARK AVENUE STATION,221 W PARK AVE,LEON,TALLAHASSEE,FL,32301-7700,Active,Owned,1376790,Y22661,Post Office,Finance Station,"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",Yes,12/1/1978,"11,629"
Gulf Atlantic,118895-G06,118895,TALLAHASSEE,VMF,2800 S ADAMS ST,LEON,TALLAHASSEE,FL,32301-9994,Active,Owned,1439200,Y27440,Vehicle Maintenance,Vehicle Maintenance Facility (VMF),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,11/1/1972,"10,868"
Suncoast,118925-G08,118943,TAMPA,CARRIER ANNEX,4009 W SPRUCE ST,HILLSBOROUGH,TAMPA,FL,33607-2357,Active,Owned,1384269,Y23080,Post Office,Carrier Annex (ANX),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,8/1/1984,"13,746"
Suncoast,118925-G03,118915,TAMPA,CARROLLWOOD BRANCH,12651 N DALE MABRY HWY,HILLSBOROUGH,TAMPA,FL,33618-9998,Active,Owned,1438638,Y21549,Post Office,Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,1/1/1978,"12,908"
Suncoast,118925-G12,118919,TAMPA,FOREST HILLS STATION,11800 N FLORIDA AVE,HILLSBOROUGH,TAMPA,FL,33612-9998,Active,Owned,1363676,Y21875,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,6/1/1985,"14,120"
Suncoast,118925-G11,118921,TAMPA,HILLDALE STATION,3201 W HILLSBOROUGH AVE,HILLSBOROUGH,TAMPA,FL,33614-9998,Active,Owned,1366989,Y22043,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,11/1/1983,"13,970"
Suncoast,118925-G34,118923,TAMPA,INTERBAY STATION,4520 W OAKELLAR AVE,HILLSBOROUGH,TAMPA,FL,33611-9998,Active,Owned,1367971,Y22103,Post Office,Station,"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",Yes,9/1/1990,"18,000"
Suncoast,118925-G39,118931,TAMPA,NEW TAMPA STATION,16350 BRUCE B DOWNS BLVD,HILLSBOROUGH,TAMPA,FL,33647-9998,Active,Owned,1374881,Y28036,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,11/1/1998,"17,077"
Suncoast,118925-G31,118936,TAMPA,PRODUCE STATION,2810 E HILLSBOROUGH AVE,HILLSBOROUGH,TAMPA,FL,33610-9998,Active,Owned,1378462,Y22760,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,5/1/1997,"23,175"
Suncoast,118925-G04,118939,TAMPA,SULPHUR SPRINGS STA,6706 N NEBRASKA AVE,HILLSBOROUGH,TAMPA,FL,33604-9998,Active,Owned,1383879,Y23035,Post Office,Station,"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",Yes,10/1/1976,"14,819"
Suncoast,118925-G05,118947,TAMPA,TOWN & COUNTRY BRANCH,7521 PAULA DR,HILLSBOROUGH,TAMPA,FL,33615-9998,Active,Owned,1438883,Y23107,Post Office,Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,7/1/1979,"8,744"
Suncoast,118925-G14,118925,TAMPA,VMF,11902 N FLORIDA AVE,HILLSBOROUGH,TAMPA,FL,33612-5222,Active,Owned,1439219,Y27467,Vehicle Maintenance,Vehicle Maintenance Facility (VMF),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,3/1/1985,"21,110"
Suncoast,118925-G15,118948,TAMPA,YBOR STATION,2000 E 12TH AVE,HILLSBOROUGH,TAMPA,FL,33605-3955,Active,Owned,1388451,Y23288,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,1/1/2005,"17,046"
Suncoast,118955-G01,118955,TARPON SPRINGS,HOLIDAY BRANCH,4737 MILE STRETCH DR,PINELLAS,HOLIDAY,FL,34690-9998,Active,Owned,1438700,Y22052,Post Office,Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,12/1/1974,"8,466"
Suncoast,118955-G02,118955,TARPON SPRINGS,MAIN OFFICE,850 E LIME ST,PINELLAS,TARPON SPRINGS,FL,34689-9998,Active,Owned,1384301,Y23084,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,3/1/1991,"30,145"
Suncoast,118970-G01,118970,TAVARES,MAIN OFFICE,399 E BURLEIGH BLVD,LAKE,TAVARES,FL,32778-9998,Active,Owned,1384321,Y23087,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,5/1/1986,"9,702"
Suncoast,119120-G01,119120,UMATILLA,MAIN OFFICE,315 N CENTRAL AVE,LAKE,UMATILLA,FL,32784-9998,Active,Owned,1385334,Y23133,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",No,6/1/1966,"4,272"
Suncoast,119150-G01,119150,VALRICO,MAIN OFFICE,2406 E STATE ROAD 60,HILLSBOROUGH,VALRICO,FL,33594-9998,Active,Owned,1385698,Y23158,Post Office,Administrative Post Office (APO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,1/1/1990,"22,011"
Suncoast,119165-G03,119165,VENICE,MAIN OFFICE,350 W VENICE AVE,SARASOTA,VENICE,FL,34285-0001,Active,Owned,1385813,Y23163,Post Office,Main Post Office,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,10/1/1996,"16,076"
Suncoast,119180-G01,119180,VENUS,MAIN OFFICE,820 US HIGHWAY 27 N,HIGHLANDS,VENUS,FL,33960-9998,Active,Owned,1385821,Y23166,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",No,5/1/1998,995
Suncoast,119210-G05,119213,VERO BEACH,CITRUS RIDGE BRANCH,8500 20TH ST,INDIAN RIVER,VERO BEACH,FL,32966-9998,Active,Owned,1439191,Y27389,Post Office,Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,9/1/1998,"22,597"
Gulf Atlantic,119240-G01,119240,WACISSA,MO MODULAR (BUILDING),38 TRAM RD,JEFFERSON,WACISSA,FL,32361-9900,Active,Owned,1386114,Y23190,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Not Prev. Leased",Land Data on separate record,No,2/1/1998,992
Suncoast,119315-G01,119315,WAUCHULA,MAIN OFFICE,300 E MAIN ST,HARDEE,WAUCHULA,FL,33873-9998,Active,Owned,1386662,Y23201,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,8/1/1987,"11,960"
Suncoast,119405-G01,119405,WELAKA,MAIN OFFICE,664 3RD AVE,PUTNAM,WELAKA,FL,32193-9998,Active,Owned,1386828,Y23209,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,9/1/1969,"1,100"
Gulf Atlantic,119420-G01,119420,WELLBORN,MAIN OFFICE,12096 COUNTY ROAD 137,SUWANNEE,WELLBORN,FL,32094-9998,Active,Owned,1386850,Y23210,Post Office,Main Post Office,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,7/1/1966,"1,200"
South Florida,119465-G27,119465,WEST PALM BEACH,DOWNTOWN STATION,640 CLEMATIS ST,PALM BEACH,WEST PALM BEACH,FL,33401-9998,Active,Owned,1361170,Y21738,Post Office,Finance Station,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,1/1/2003,"12,900"
South Florida,119465-G10,119443,WEST PALM BEACH,HAVERHILL BRANCH,3900 HAVERHILL RD N,PALM BEACH,WEST PALM BEACH,FL,33417-9998,Active,Owned,1439130,Y26911,Post Office,Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,8/1/1996,"23,801"
South Florida,119465-G24,119448,WEST PALM BEACH,NORTHWOOD STATION,516 NORTHWOOD RD,PALM BEACH,WEST PALM BEACH,FL,33407-9998,Active,Owned,1439267,Y27936,Post Office,Finance Branch,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,2/1/2000,"5,910"
South Florida,119466-G07,119466,WEST PALM BEACH,P&DC,3200 SUMMIT BLVD,PALM BEACH,WEST PALM BEACH,FL,33416-3525,Active,Owned,1438909,Y23234,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,10/1/1986,"303,032"
