Owned Area - Building Inventory 2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
District,Fin-Sub,Chrgbl Fin No,PO Name,Unit Name,Property Address,County,City,ST,ZIP Code,Property Status,Ownership,FDB ID (All),AMS Locale Key (All),FDB Facility Type (All),FDB Facility Subtype (All),Building Ownership Description,Land Desc,Space Certified Indicator,Bldg Occu Date,Int Sq Ft
Central Illinois,165790-G01,165790,OAK PARK,MAIN OFFICE,901 LAKE ST,COOK,OAK PARK,IL,60301-1286,Active,Owned,1375727,W14239,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1936,"60,474"
Central Illinois,165790-G02,165792,OAK PARK,RIVER FOREST BRANCH,401 WILLIAM ST,COOK,RIVER FOREST,IL,60305-1900,Active,Owned,1434898,W14621,Post Office,Branch,"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",No,8/1/1990,"9,670"
Central Illinois,165790-G04,165791,OAK PARK,SOUTH STATION,1116 GARFIELD ST,COOK,OAK PARK,IL,60304-1831,Active,Owned,1434893,W14240,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,10/1/1999,"19,057"
Central Illinois,165778-G01,165778,OAKLAWN,MORAINE VALLEY,7401 W 100TH PL,COOK,BRIDGEVIEW,IL,60455-9998,Active,Owned,1434834,W12166,Post Office,Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,2/1/1978,"55,350"
Central Illinois,165838-G01,165838,OGLESBY,MAIN OFFICE,203 W WALNUT ST,LA SALLE,OGLESBY,IL,61348-9800,Active,Owned,1375932,W14264,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",No,6/1/1940,"6,272"
Gateway,165886-G01,165886,OLNEY,MAIN OFFICE,330 S WHITTLE AVE,RICHLAND,OLNEY,IL,62450-9998,Active,Owned,1376096,W14293,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1918,"16,995"
Lakeland,165964-G01,165964,OREGON,MAIN OFFICE,500 W WASHINGTON ST,OGLE,OREGON,IL,61061-1630,Active,Owned,1376255,W14322,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",No,4/1/1939,"6,027"
Central Illinois,165982-G01,165982,ORLAND PARK,MAIN OFFICE,9500 W 144TH PL,COOK,ORLAND PARK,IL,60462-9998,Active,Owned,1376288,W14328,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,7/1/1984,"26,232"
Central Illinois,166006-G01,166006,OTTAWA,MAIN OFFICE,750 E ETNA RD,LA SALLE,OTTAWA,IL,61350-9998,Active,Owned,1376424,W14341,Post Office,Administrative Post Office (APO),"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",Yes,9/1/1996,"18,631"
Gateway,166018-G01,166018,OZARK,MAIN OFFICE MODULAR,495 OZARK RD,JOHNSON,OZARK,IL,62972-9998,Active,Owned,1376534,W14352,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Const. by USPS",Land Data on separate record,No,4/1/1999,675
Lakeland,166024-G02,166024,PALATINE,MAIN OFFICE,440 W COLFAX ST,COOK,PALATINE,IL,60067-2537,Active,Owned,1376614,W14358,Post Office,Main Post Office,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,11/1/1965,"24,222"
Lakeland,166027-G01,166027,PALATINE,P&DC,1300 E NORTHWEST HWY,COOK,PALATINE,IL,60095-9703,Active,Owned,1435520,W1C506,Post Office,Finance Station,Unknown,Unknown,Yes,5/1/1992,"591,374"
Lakeland,166027-G01,166027,PALATINE,P&DC,1300 E NORTHWEST HWY,COOK,PALATINE,IL,60095-9703,Active,Owned,1441108,W14362,Mail Processing,Processing and Distribution Center/Facility (PDC/PDF),Unknown,Unknown,Yes,5/1/1992,"591,374"
Gateway,166066-G01,166066,PANA,MAIN OFFICE,214 S LOCUST ST,CHRISTIAN,PANA,IL,62557-9998,Active,Owned,1376705,W14378,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,8/1/1912,"9,425"
Gateway,166090-G03,166090,PARIS,MAIN OFFICE,139 E WOOD ST,EDGAR,PARIS,IL,61944-9998,Active,Owned,1376780,W14384,Post Office,Administrative Post Office (APO),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,10/1/1964,"9,427"
Central Illinois,166099-G01,166099,PARK FOREST,MAIN OFFICE,123 INDIANWOOD BLVD,COOK,PARK FOREST,IL,60466-9998,Active,Owned,1376798,W14386,Post Office,Main Post Office,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,2/1/1965,"13,919"
Lakeland,166102-G04,166102,PARK RIDGE,MAIN OFFICE,333 BUSSE HWY,COOK,PARK RIDGE,IL,60068-3285,Active,Owned,1376816,W14393,Post Office,Main Post Office,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,11/1/1969,"22,059"
Central Illinois,166132-G01,166132,PAW PAW,MAIN OFFICE,226 CHICAGO RD,LEE,PAW PAW,IL,61353-9536,Active,Owned,1376992,W14407,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,6/1/1973,"1,000"
Central Illinois,166138-G01,166138,PAXTON,MAIN OFFICE,209 S MARKET ST,FORD,PAXTON,IL,60957-1458,Active,Owned,1377010,W14409,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1929,"7,382"
Lakeland,166162-G02,166162,PECATONICA,MAIN OFFICE,120 E 3RD ST,WINNEBAGO,PECATONICA,IL,61063-9194,Active,Owned,1377065,W14415,Post Office,Administrative Post Office (APO),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,11/1/1999,"3,900"
Central Illinois,166180-G04,166183,PEORIA,NORTH UNIVERSITY STN,6310 N UNIVERSITY ST,PEORIA,PEORIA,IL,61614-9800,Active,Owned,1375466,W14199,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,11/1/1990,"23,028"
Central Illinois,166182-G02,166182,PEORIA,P&DC,95 STATE ST,PEORIA,PEORIA,IL,61601-9900,Active,Owned,1434895,W14427,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,10/1/1980,"107,643"
Central Illinois,166182-G02,166182,PEORIA,P&DC,95 STATE ST,PEORIA,PEORIA,IL,61601-9900,Active,Owned,1441109,W14426,Mail Processing,Processing and Distribution Center/Facility (PDC/PDF),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,10/1/1980,"107,643"
Central Illinois,166180-G07,166187,PEORIA,PERSIMMON STREET CA,90 PERSIMMON ST,PEORIA,PEORIA,IL,61602-9998,Active,Owned,1435481,W1C084,Post Office,Carrier Annex (ANX),USPS Personal Property,"USPS Land, Not Prev. Leased",No,,"8,566"
Central Illinois,166184-G03,166184,PEORIA,VMF,95 STATE ST REAR,PEORIA,PEORIA,IL,61601-9721,Active,Owned,1433465,3410,Vehicle Maintenance,Vehicle Maintenance Facility (VMF),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,11/1/1980,"7,278"
Central Illinois,166210-G01,166210,PERU,MAIN OFFICE,1500 4TH ST,LA SALLE,PERU,IL,61354-9801,Active,Owned,1377286,W14438,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,8/1/1933,"8,391"
Gateway,166222-G01,166222,PETERSBURG,MAIN OFFICE,220 S 7TH ST,MENARD,PETERSBURG,IL,62675-9998,Active,Owned,1377309,W14441,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1937,"8,211"
Gateway,166246-G01,166246,PIERRON,MAIN OFFICE MODULAR,237 ILLINOIS ROUTE 143,BOND,PIERRON,IL,62273-9998,Active,Owned,1377464,W14451,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Const. by USPS",Land Data on separate record,No,12/1/1999,675
Gateway,166282-G01,166282,PITTSFIELD,MAIN OFFICE,129 S MADISON ST,PIKE,PITTSFIELD,IL,62363-9998,Active,Owned,1377677,W14474,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",No,6/1/1936,"5,684"
Central Illinois,166294-G02,166294,PLAINFIELD,MAIN OFFICE,14855 S VAN DYKE RD,WILL,PLAINFIELD,IL,60544-9998,Active,Owned,1377700,W14479,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,2/1/1997,"20,200"
Central Illinois,166312-G01,166312,PLANO,MAIN OFFICE,102 N CENTER ST,KENDALL,PLANO,IL,60545-9998,Active,Owned,1377737,W14483,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",No,11/1/1940,"6,471"
Central Illinois,166366-G01,166366,PONTIAC,MAIN OFFICE,302 W MADISON ST,LIVINGSTON,PONTIAC,IL,61764-9998,Active,Owned,1378016,W14500,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,8/1/1913,"9,062"
Lakeland,166378-G01,166378,POPLAR GROVE,MAIN OFFICE,105 E BRITNIE DR,BOONE,POPLAR GROVE,IL,61065-8325,Active,Owned,1378036,W14509,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,11/1/1998,"6,134"
Hawkeye,166426-G01,166426,PREEMPTION,MAIN OFFICE,1699 US HIGHWAY 67,MERCER,PREEMPTION,IL,61276-9000,Active,Owned,1378349,W14531,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Not Prev. Leased",Land Data on separate record,No,7/1/1998,675
Central Illinois,166444-G02,166444,PRINCETON,MAIN OFFICE,326 S MAIN ST,BUREAU,PRINCETON,IL,61356-9800,Active,Owned,1378433,W14533,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,10/1/1916,"11,474"
Lakeland,166462-G01,166462,PROSPECT HEIGHTS,MAIN OFFICE,9 S ELMHURST RD,COOK,PROSPECT HEIGHTS,IL,60070-2895,Active,Owned,1378472,W14538,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,3/1/1998,"4,120"
Hawkeye,166788-G03,166788,QUAD CITIES,P&DC,7700 68TH ST,ROCK ISLAND,MILAN,IL,61264-9997,Active,Owned,1441111,W14651,Mail Processing,Processing and Distribution Center/Facility (PDC/PDF),"USPS Building, Const. by USPS",Land Data on separate record,Yes,8/1/1997,"163,403"
Gateway,166486-G02,166486,QUINCY,MAIN OFFICE,3535 LOCUST ST,ADAMS,QUINCY,IL,62301-9998,Active,Owned,1378635,W14549,Post Office,Administrative Post Office (APO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,3/1/1977,"34,414"
Gateway,166486-G04,166488,QUINCY,VMF,3535 LOCUST ST,ADAMS,QUINCY,IL,62301-9997,Active,Owned,1435490,W1C121,Vehicle Maintenance,Vehicle Maintenance Facility (VMF),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,,"3,757"
Gateway,166534-G02,166534,RANTOUL,MAIN OFFICE,401 N MAPLEWOOD DR,CHAMPAIGN,RANTOUL,IL,61866-2013,Active,Owned,1378813,W14561,Post Office,Administrative Post Office (APO),"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",Yes,9/1/2000,"19,886"
Gateway,166570-G01,166570,RED BUD,MAIN OFFICE,150 S MAIN ST,RANDOLPH,RED BUD,IL,62278-9998,Active,Owned,1378938,W14575,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",No,6/1/1966,"3,090"
Gateway,166630-G01,166630,RICHVIEW,MAIN OFFICE MODULAR,218 S SHANNON AVE,WASHINGTON,RICHVIEW,IL,62877-9997,Active,Owned,1379270,W14605,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Not Prev. Leased",Land Data on separate record,No,9/1/1997,675
Central Illinois,166690-G01,166690,RIVER GROVE,MAIN OFFICE,2728 CLINTON ST,COOK,RIVER GROVE,IL,60171-1565,Active,Owned,1379439,W14622,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,2/1/1993,"2,846"
Central Illinois,166696-G01,166696,RIVERSIDE,NO. RIVERSIDE BRANCH,7300 W 25TH ST,COOK,RIVERSIDE,IL,60546-9998,Active,Owned,1434888,W14193,Post Office,Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,11/1/1978,"7,353"
Gateway,166732-G01,166732,ROBINSON,MAIN OFFICE,101 E WALNUT ST,CRAWFORD,ROBINSON,IL,62454-9998,Active,Owned,1379560,W14640,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1916,"9,734"
Lakeland,166744-G01,166744,ROCHELLE,MAIN OFFICE,501 LINCOLN HWY,OGLE,ROCHELLE,IL,61068-1699,Active,Owned,1379574,W14642,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1914,"12,884"
Lakeland,166768-G01,166768,ROCK FALLS,MAIN OFFICE,210 2ND AVE,WHITESIDE,ROCK FALLS,IL,61071-1299,Active,Owned,1379609,W14648,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1938,"7,300"
Hawkeye,166786-G02,166786,ROCK ISLAND,DOWNTOWN STATION,1956 2ND AVE,ROCK ISLAND,ROCK ISLAND,IL,61201-9700,Active,Owned,1379619,W1C503,Post Office,Finance Station,"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1957,"82,651"
Hawkeye,166786-G03,166786,ROCK ISLAND,MAIN OFFICE,2633 11TH ST,ROCK ISLAND,ROCK ISLAND,IL,61201-9998,Active,Owned,1379620,W14652,Post Office,Main Post Office,"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",Yes,4/1/1987,"19,127"
Lakeland,166776-G04,166775,ROCKFORD,KILBURN STATION,2440 KILBURN AVE,WINNEBAGO,ROCKFORD,IL,61101-9700,Active,Owned,1435502,W1C141,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,11/1/1997,"25,736"
Lakeland,166774-G03,166779,ROCKFORD,LOVES PARK BRANCH,1702 WINDSOR RD,WINNEBAGO,LOVES PARK,IL,61111-9711,Active,Owned,1434874,W13765,Post Office,Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,1/1/1989,"34,780"
Lakeland,166776-G02,166774,ROCKFORD,P&DF,5225 HARRISON AVE,WINNEBAGO,ROCKFORD,IL,61125-9997,Active,Owned,1434900,W14658,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,11/1/1972,"166,717"
Lakeland,166776-G02,166774,ROCKFORD,P&DF,5225 HARRISON AVE,WINNEBAGO,ROCKFORD,IL,61125-9997,Active,Owned,1435517,W1C174,Post Office,Carrier Annex (ANX),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,11/1/1972,"166,717"
Lakeland,166776-G02,166774,ROCKFORD,P&DF,5225 HARRISON AVE,WINNEBAGO,ROCKFORD,IL,61125-9997,Active,Owned,1468356,16934,Post Office,Service Hub Facility (SHF),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,11/1/1972,"166,717"
Lakeland,166776-G05,166778,ROCKFORD,VMF,5225 HARRISON AVE,WINNEBAGO,ROCKFORD,IL,61125-9721,Active,Owned,1435497,W1C133,Vehicle Maintenance,Vehicle Maintenance Facility (VMF),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,,"8,760"
Lakeland,166834-G01,166834,ROSCOE,MAIN OFFICE,11320 MAIN ST,WINNEBAGO,ROSCOE,IL,61073-6508,Active,Owned,1379853,W14688,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,12/1/1987,"4,704"
Lakeland,166882-G01,166882,ROUND LAKE,MAIN OFFICE,1940 N MUNICIPAL WAY,LAKE,ROUND LAKE,IL,60073-4957,Active,Owned,1379968,W14712,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,3/1/2000,"27,352"
Gateway,166906-G01,166906,RUSHVILLE,MAIN OFFICE,101 E WASHINGTON ST,SCHUYLER,RUSHVILLE,IL,62681-9998,Active,Owned,1380116,W14744,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",No,10/1/1938,"6,482"
Gateway,167008-G02,167008,SALEM,MAIN OFFICE,125 S DELMAR AVE,MARION,SALEM,IL,62881-9997,Active,Owned,1380477,W14778,Post Office,Administrative Post Office (APO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,1/1/1985,"9,200"
Central Illinois,167020-G01,167020,SANDWICH,MAIN OFFICE,22 N EDDY ST,DE KALB,SANDWICH,IL,60548-9998,Active,Owned,1380702,W14786,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",No,6/1/1938,"5,653"
Lakeland,167038-G01,167038,SAVANNA,MAIN OFFICE,321 3RD ST,CARROLL,SAVANNA,IL,61074-9998,Active,Owned,1380867,W14794,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",No,6/1/1918,"5,628"
Gateway,167044-G01,167044,SAVOY,MAIN OFFICE,415 N DUNLAP AVE,CHAMPAIGN,SAVOY,IL,61874-9998,Active,Owned,1380884,W14796,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,12/1/2000,"5,075"
Central Illinois,167065-G02,167064,SCHAUMBURG,HOFFMAN EST BR,1255 GANNON DR,DU PAGE,HOFFMAN ESTATES,IL,60169-7057,Active,Owned,1434865,W13347,Post Office,Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,10/1/1988,"16,763"
Central Illinois,167065-G01,167065,SCHAUMBURG,MAIN OFFICE,450 W SCHAUMBURG RD,DU PAGE,SCHAUMBURG,IL,60194-3365,Active,Owned,1380932,W14806,Post Office,Main Post Office,Unknown,Unknown,Yes,8/1/1977,"22,646"
Central Illinois,167065-G05,167066,SCHAUMBURG,ROSELLE BRANCH,256 CENTRAL AVE,DU PAGE,ROSELLE,IL,60172-1979,Active,Owned,1434903,W14697,Post Office,Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,11/1/1995,"12,335"
Central Illinois,167128-G01,167128,SENECA,MAIN OFFICE,121 E ARMOUR ST,LA SALLE,SENECA,IL,61360-9700,Active,Owned,1381210,W14831,Post Office,Main Post Office,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,4/1/1962,"2,064"
Gateway,167194-G01,167194,SHELBYVILLE,MAIN OFFICE,200 S MORGAN ST,SHELBY,SHELBYVILLE,IL,62565-9998,Active,Owned,1381428,W14852,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,12/1/1940,"8,482"
Gateway,167212-G01,167212,SHERMAN,MAIN OFFICE,2605 E ANDREW RD,SANGAMON,SHERMAN,IL,62684-9998,Active,Owned,1381497,W14856,Post Office,Administrative Post Office (APO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,8/1/1991,"3,808"
Lakeland,167296-G01,167296,SKOKIE,MAIN OFFICE,4950 MADISON ST,COOK,SKOKIE,IL,60077-2570,Active,Owned,1434911,W14888,Post Office,Main Post Office,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,10/1/1960,"22,725"
Central Illinois,167332-G02,167332,SOMONAUK,MAIN OFFICE,115 N GAGE ST,DE KALB,SOMONAUK,IL,60552-9998,Active,Owned,1382050,W14914,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,6/1/2000,"6,304"
Gateway,167368-G01,167368,SOUTH ROXANA,MAIN OFFICE MODULAR,215 SINCLAIR AVE,MADISON,SOUTH ROXANA,IL,62087-9998,Active,Owned,1434912,W14932,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Const. by USPS",Land Data on separate record,No,,905
Central Illinois,161546-G04,161546,SOUTH SUBURBAN,P&DC,6801 W 73RD ST,COOK,BEDFORD PARK,IL,60499-9711,Active,Owned,1434830,W12010,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Prev. Leased",Yes,10/1/1982,"414,015"
Central Illinois,161546-G04,161546,SOUTH SUBURBAN,P&DC,6801 W 73RD ST,COOK,BEDFORD PARK,IL,60499-9711,Active,Owned,1435516,W1C169,Administrative Office,District Administrative Office (DM),"USPS Building, Const. by USPS","USPS Land, Prev. Leased",Yes,10/1/1982,"414,015"
Central Illinois,161546-G04,161546,SOUTH SUBURBAN,P&DC,6801 W 73RD ST,COOK,BEDFORD PARK,IL,60499-9711,Active,Owned,1441096,W12009,Mail Processing,Processing and Distribution Center/Facility (PDC/PDF),"USPS Building, Const. by USPS","USPS Land, Prev. Leased",Yes,10/1/1982,"414,015"
Central Illinois,161546-G04,161546,SOUTH SUBURBAN,P&DC,6801 W 73RD ST,COOK,BEDFORD PARK,IL,60499-9711,Active,Owned,1443992,8261,Administrative Office,Consumer Affairs Office,"USPS Building, Const. by USPS","USPS Land, Prev. Leased",Yes,10/1/1982,"414,015"
Central Illinois,161546-G04,161546,SOUTH SUBURBAN,P&DC,6801 W 73RD ST,COOK,BEDFORD PARK,IL,60499-9711,Active,Owned,1444432,8831,Other Customer Service,Computerized Forwarding System (CFS),"USPS Building, Const. by USPS","USPS Land, Prev. Leased",Yes,10/1/1982,"414,015"
Central Illinois,161544-G08,161544,SOUTH SUBURBAN,STORAGE BUILDING,6801 W 73RD ST,COOK,BEDFORD PARK,IL,60499-9998,Active,Owned,1443495,3470,Administrative Office,Commodity Management Center (CMC),"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",Yes,7/1/1992,"29,967"
Central Illinois,161549-G07,161549,SOUTH SUBURBAN,VMF,7423 S SAYRE AVE,COOK,BEDFORD PARK,IL,60499-9202,Active,Owned,1435498,W1C137,Vehicle Maintenance,Vehicle Maintenance Facility (VMF),Unknown,Unknown,No,7/1/1992,"21,133"
Lakeland,167422-G01,167422,SPRING GROVE,MAIN OFFICE,2410 WESTWARD DR,MCHENRY,SPRING GROVE,IL,60081-8855,Active,Owned,1382532,W14958,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,1/1/1992,"3,808"
Central Illinois,167428-G01,167428,SPRING VALLEY,MAIN OFFICE,100 E ERIE ST,BUREAU,SPRING VALLEY,IL,61362-9800,Active,Owned,1382555,W14962,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",No,7/1/1932,"7,892"
Gateway,167416-G05,167418,SPRINGFIELD,DOWNTOWN STATION,411 E MONROE ST,SANGAMON,SPRINGFIELD,IL,62701-9711,Active,Owned,1361194,W12692,Post Office,Station,"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",Yes,4/1/1996,"13,080"
Gateway,167417-G04,167417,SPRINGFIELD,P&DC,2105 E COOK ST,SANGAMON,SPRINGFIELD,IL,62703-9998,Active,Owned,1382587,W14965,Post Office,Main Post Office,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,7/1/1969,"134,597"
Gateway,167417-G04,167417,SPRINGFIELD,P&DC,2105 E COOK ST,SANGAMON,SPRINGFIELD,IL,62703-9998,Active,Owned,1441113,W14964,Mail Processing,Processing and Distribution Center/Facility (PDC/PDF),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,7/1/1969,"134,597"
Gateway,167417-G07,167414,SPRINGFIELD,VMF,2105 E COOK ST,SANGAMON,SPRINGFIELD,IL,62703-9721,Active,Owned,1435501,W1C140,Vehicle Maintenance,Vehicle Maintenance Facility (VMF),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,,"6,059"
Central Illinois,166948-G03,166948,ST CHARLES,MAIN OFFICE,2600 OAK ST,KANE,SAINT CHARLES,IL,60175-1536,Active,Owned,1380297,W14764,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,4/1/2002,"33,914"
Central Illinois,166954-G01,166954,ST DAVID,MAIN OFFICE,305 MAIN ST,FULTON,SAINT DAVID,IL,61563-9995,Active,Owned,1380315,W14765,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Not Prev. Leased","USPS Land, Prev. Leased",No,11/1/1997,915
Gateway,167446-G01,167446,STAUNTON,MAIN OFFICE,113 S EDWARDSVILLE ST,MACOUPIN,STAUNTON,IL,62088-9998,Active,Owned,1383469,W15155,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,3/1/1938,"7,183"
Central Illinois,167458-G01,167458,STEGER,MAIN OFFICE,23 W 34TH ST,COOK,STEGER,IL,60475-9998,Active,Owned,1383495,W15163,Post Office,Main Post Office,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,5/1/1966,"3,216"
Lakeland,167464-G02,167464,STERLING,MAIN OFFICE,408 3RD AVE,WHITESIDE,STERLING,IL,61081-3677,Active,Owned,1383536,W15165,Post Office,Administrative Post Office (APO),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,9/1/1962,"10,862"
Lakeland,167500-G01,167500,STOCKTON,MAIN OFFICE,201 W RAILROAD AVE,JO DAVIESS,STOCKTON,IL,61085-1588,Active,Owned,1383627,W15180,Post Office,Administrative Post Office (APO),Lease Purchase,Lease Purchase,No,1/1/1998,"5,071"
Gateway,167506-G01,167506,STONEFORT,MAIN OFFICE,1055 WILSON ST,SALINE,STONEFORT,IL,62987-9998,Active,Owned,1383656,W15182,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,8/1/1966,"1,012"
Central Illinois,167536-G01,167536,STREATOR,MAIN OFFICE,221 E HICKORY ST,LA SALLE,STREATOR,IL,61364-9800,Active,Owned,1383764,W15193,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,7/1/1902,"10,823"
Central Illinois,167580-G02,167580,SUMMIT ARGO,MAIN OFFICE,7415 W 63RD ST,COOK,SUMMIT ARGO,IL,60501-9998,Active,Owned,1383918,W15213,Post Office,Main Post Office,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,9/1/1996,"6,576"
Central Illinois,167614-G01,167614,SYCAMORE,MAIN OFFICE,104 E STATE ST,DE KALB,SYCAMORE,IL,60178-1467,Active,Owned,1384146,W15233,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1915,"14,600"
Gateway,167680-G01,167680,TAYLORVILLE,MAIN OFFICE,300 S MAIN ST,CHRISTIAN,TAYLORVILLE,IL,62568-9998,Active,Owned,1384346,W15247,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,10/1/1917,"7,904"
Central Illinois,167782-G01,167782,TINLEY PARK,MAIN OFFICE,7230 171ST ST,COOK,TINLEY PARK,IL,60477-9998,Active,Owned,1384698,W15285,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,9/1/1976,"19,045"
Central Illinois,167794-G01,167794,TISKILWA,MAIN OFFICE,200 E MAIN ST,BUREAU,TISKILWA,IL,61368-9800,Active,Owned,1384730,W15290,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,7/1/1962,"1,968"
